"id","authorName", "title", "startDate", "endDate"
"imzmB5AB92aMUJ1u7qHO","Coppola, Ricardo","De l'oeuvre in situ à l'exposition en temps réel : l'exposition comme médium et des espaces-temps chez David Baron et Philippe Parreno",,
"xGzvB5AB92aMUJ1ujqFh","Coutellier, Iris","Le maître d'Amiens : la transmission d'un style depuis l'atelier jusqu'à l'entourage",,
"TVhXRH4BsTWVtz1jjgKG","Esteves, Benjamin","Le Bel Endormi. Jean-Joseph Taillasson, peintre d'histoire entre Louis XVI et Napoléon Ier",,
"9bhz6oMBE5FSCrqE4r2a","Meunier, Gwenn","Le panier : typologie d'un élément du vestiaire féminin au XVIIIe siècle - Origines, diffusion et évolution",,
"aSUWuJEB9wRwsN04PwrB","Hammoudi, Aurélie","Richelieu détruit : pratiques et discours patrimoniaux autour de l'œuvre d'art détruite",,
"EcZOJJIBYDRAtuawGyYy","Filipiuk, Ursula","Paquimé Casas Grandes. Mexique",,
"OKJdUZIB7khBo_KLHM1B","Perez, Perrine","Les affiches du promotion du pèlerinage de Saint-Jacques-de-Compostelle de 1900 à aujourd'hui",,
"GW-dUZIBI6s1cBi4GwZV","Viricel, Quentin","Chimères de l'identité : questions de masculinités chez Walter Van Beirendonck",,
"vcCdspEBYDRAtuawvFNe","Beaty, Sarah","La recherche du soi : les autoportraits photographiques de l'époque entre-deux-guerres",,
"6sDIspEBYDRAtuawBFUx","Boucharinc, Géraldine","L'œuvre photographique d'Henriette Grindat",,
"UzLjUY4BwOdlSg017gwg","Diouf, Awa","Les différentes représentations des êtres du folklore japonais dans les arts : le cas particulier des Yôkai",,
"SJqmUZIBzxrjIZE5dAE6","Xue, Jiayin","Ecran politique : l'étude sur l'épisode ""15 Million Merits"" (2011) de la série Black Mirror",,
"lV-4UY4B7TrEy_smQH4T","Brise, Aymeric","Izumo Taisha : le Grand Sanctuaire d'Izumo. Un autre pôle de formation et de transmission des représentations Shinto",,
"r7svdo4BtV9ESjHgn6ta","Pottier, Margaux","Dame Laura Knight (1877-1970), peindre la vie. Artiste britannique au cœur de l'intimité de ses sujets : représenter la marginalité, le quotidien et les divertissements",,
"nW_QdZIBI6s1cBi4mvMc","Chambiron, Elisa","La question de l'érotisme dans les arts de Fontainebleau : approche iconographique, artistique et stylistique des estampes bellifontaines",,
"UKTkdZIB7khBo_KLsqyH","Edwards, Turner","Les œuvres Horthemels : trois femmes graveuses au XVIIIe siècle",,
"tnBripIBI6s1cBi4u3qP","Langlois, Morgane","Les bijoux et les parures dans les sépultures royales et princières à la fin du Moyen Âge en France",,
"GXBUipIBI6s1cBi4JXrc","Ivo, Leonardo","Le temps vaincu dans l'art de Simon Vouet : une étude iconographique",,
"dyGmdIcBJlHjIpDojKxA","Vallez, Marie-Emeline","Le rôle et la politique de la France dans la protection des œuvres grecques (XIXe-XXe s.)",,
"SP0LpIcBZ1620JYyuan5","Taclet, Emma","Déméter à Athènes et en Attique",,
"AvptcXwBb--xViCljEe8","Prévost, Solène","L'iconographie de la licorne au XVIe siècle en France",,
"4_eebnwBb--xViClfJVf","Piettre, Sarah","Les gilets brodés à la fin du XVIIIe siècle, entre élégance et extravagance",,
"5Phmb3wBb--xViCls1VZ","Rondeau, Eugénie","Balenciaga : du métier de couturier à celui de costumier",,
"nRwmFYEBE5FSCrqEuJsl","Saillard, Perrine","Toucher le divin : Représentation du « Noli me tangere » et de l’Incrédulité de Thomas dans les enluminures médiévales IXe-XVIe (début)",,
"WyGydIcBJlHjIpDoFbhq","Seniuta, Isabella","La collection Ludovisi",,
"TY0WzYsBM-o_a8B4O5Ww","Faivre, Emy","L’enseignement des arts dans le Jura (XIXe-XXe siècles) : les moulages de l’École municipale des beaux-arts de Dole.",,
"UwA6g4oBwOdlSg01JxxS","Dispot, Victoire","L'atteinte portée aux monuments aux morts de la Grande Guerre de 1918 à 1945 : Iconoclasme et conflits",,
"NJxtqIoB7TrEy_smaoJ8","Lottiaux, Oriane","L'iconographie des travailleurs de la mer dans la sculpture des XIXe et XXe siècles du nord de la France et de la Belgique",,
"4Pz5c3wBb--xViCl0pG5","De Petiville, Clotilde","Le décor et l'agencement des chapelles d'hôpitaux à Paris (1660-1789)",,
"fntkiIoB7TrEy_smcqOu","Grandpierre, Camille","Les portraits dans les manuscrits persans de la période médiévale",,
"GmfIuIcBJlHjIpDo5pVu","Yon, Alexia","Les antiquités lucaniennes à Paris – Histoire des collections",,
"zDHH4IcBJsWfwcZpvi4O","Ramadan-Fourcadier, Rachel","Les anaktora d’Italie du Sud indigène",,
"OAC6hIoBwOdlSg01TjCB","Lécuyer, Kilian","Les objets à valeur magique et apotropaïque en Asie Centrale",,
"yAAUk4oBwOdlSg01FOxF","Verdier, Mathilda","La place de la production gravée dans l’œuvre d’Alice Bailly (1872-1938)",,
"Tg4WEIwB7TrEy_sm-9JI","Brial, Alizée","Les femmes royales durant les premières dynasties égyptiennes",,
"TRgGWYwBwOdlSg01tC7i","Arbizzani, Aurora","Identité italienne : les relations entre la France et l'Italie à la lumière de l'exposition du Centre Georges Pompidou en 1981",,
"Yo87EIwBM-o_a8B4u06H","Deluis, Bénédicte","Les échanges entre la Scandinavie et la France durant le haut Moyen-Age",,
"Supw7IsB7TrEy_smqj7B","Giraudeau, Emma","Mom, am I a barbarian ? Etude sur la biennale d'Istanbul",,
"oxJ47IsBwOdlSg01Bp47","Lauzou, Laurie","Paul McCarthy et l'esthétique du mignon",,
"jY7r7IsBM-o_a8B4XGbp","Cuzon, Anne","David Horvitz",,
"LxLQ7IsBwOdlSg01u6Ol","Dejaifve, Cateline","Le souffle du Nord : les références des artistes contemporains aux maîtres des anciens Pays-Bas et des Provinces-Unies (XVe-XVIIe siècles)",,
"g44E8YsBM-o_a8B4zYHf","Rioult, Fanny","Philippe Burty : un regard nouveau sur le profil d'un collectionneur-expert de l'estampe au travers des ventes aux enchères",,
"2Y5D7YsBM-o_a8B4pmgm","Bergamo, Marion","La représentation de l'exorcisme ou la guérison du possédé en Toscane et en Ombrie (v. 1400-v. 1520)",,
"f_r47o0B7TrEy_smpyxJ","Golan, Camille","Le nouveau musée de l’Homme",,
"lCze5Y0BwOdlSg01IILA","Durand, Quentin","Robert Delaunay – Rythmes sans fin, Musée national d’art moderne",,
"D_Ba5Y0B7TrEy_smuk4j","Moumouni, Hama Saley","Playtime aux Champs Libres",,
"IPoD740B7TrEy_smFDec","Le Tallec, Corentin","Le soleil se lève sur Marmottan. Face au soleil. Un astre dans les arts au musée Marmottan Monet",,
"YCz_7o0BwOdlSg01VfoG","Khadri, Joséphine","Les mythes fondateurs. D’Hercule à Dark Vador au musée du Louvre",,
"PJy1CI4BM-o_a8B4ITzj","Heinry, Bonnie","La conservation préventive et la restauration du patrimoine textile au sein des expositions temporaires avec Tenue correcte exigée ! Quand le vêtement fait scandale au musée des Arts décoratifs",,
"YBT9CI4B7TrEy_smk97t","Régnier, Jeanne","L'art des studios d’animation Walt Disney. Le mouvement par nature. Étude de l’exposition à Art Ludique.",,
"iJymCY4BM-o_a8B4KUJp","Brelivet, Morgane","Alphonse Mucha au musée du Luxembourg",,
"f5zKCY4BM-o_a8B41UOu","Mazac, Juliette","L’archipel d’Okinawa par le prisme du médium photographique : une appréhension d’enjeux géopolitiques, culturels et identitaires",,
"by6vCY4BwOdlSg01YFjj","Jarousse, Valentine","Claude, un empereur au destin singulier au musée des beaux-arts de Lyon. Comment redécouvrir un personnage historique",,
"j-wv6IwB7TrEy_smV4so","Renard, Philomène","Leonardo Bellini, ""penter over miniador"" du Quattrocento vénitien",,
"j5RW6YwBM-o_a8B4N95H","Moreau, Justine","Étude de la sigillée de Meaux (Seine-et-Marne) à travers quelques secteurs de la ville antique",,
"fO_N5I0B7TrEy_smnr2f","Louin, Arthur","Le musée de société régional en question. Étude de l’exposition Celtique ? au musée de Bretagne",,
"iCwE5o0BwOdlSg01BISV","Legendre, Ophélie","L’immersion dans les musées. Une exposition : Arras vous fait la cour, le château de Versailles en cent chefs-d’œuvre, musée des beaux-arts d’Arras",,
"yZst740BM-o_a8B455QV","Rittier, Aline","Le musée du Cheval, Chantilly",,
"_BqXfYwBwOdlSg01tQ1k","Paillat-Montanuy, Mélanie","La thématique guerrière dans l'iconographie Chimu côté nord",,
"2R_b7YwBwOdlSg01480k","Dussauge, Tara","La fabrique des mythologies individuelles. Le rôle des expositions en France (1973-1991)",,
"JZIQjIwBM-o_a8B48Xuj","Mourey, Oriane","Du coeur de ville au monument : la place de la médiation culturelle dans les parcours d'accès aux patrimoines bâtis fortifiés",,
"LZLri4wBM-o_a8B4mHr0","Vienet, Lisa","La parure annulaire dans l'Antiquité en Franche-Comté",,
"RRTtCI4B7TrEy_sm7M5Q","Orhant, Camille","L’exposition Le Temps des collections V : La Chambre des visiteurs au musée des beaux-arts de Rouen",,
"-RW5H4wBwOdlSg012D5t","Pecoraro, Léa","Maisons de ventes et Musées, des méthodologies partagées aux enjeux spécifiques",,
"u4-rH4wBM-o_a8B4q7PF","Marbaix, Régis","La peinture scandinave ou l'exotisme du Nord, vie et œuvre de Richard Bergh (1858-1919)",,
"2e4J8YsB7TrEy_smU_WA","Lemniaï, Gabrielle","La réception critique d'Edouard Manet à Londres entre 1872 et 1876 : la modernité française à travers le prisme victorien",,
"1x6MH4wB7TrEy_smZq6j","Lupano, Chiara","Porte-bouquets, une histoire oubliée",,
"STmzLI4B7TrEy_smG4LS","Mexique, Lisa","Comment conservation et création architecturales peuvent-elles se superposer ? Étude de cas du musée gallo-romain de Saint-Romain-en-Gal",,
"uZ1hN44BM-o_a8B4qG7R","Bellencontre, Lucie","Adolphe Cals et sa période normande",,
"zI3wi4wB7TrEy_smf-XL","Martin, Nina","Représentation plastique et perception de l'animal dans la Protohistoire et l'Antiquité à travers l'exemple des collections archéologiques comtoises",,
"s5FgWIwBM-o_a8B4nyfx","Pacquet, Lucie","Jacques Drésa et le décor : la reconstitution d'un rêve (1905-1929)",,
"7JD6M4wBM-o_a8B4rDj1","Carella, Alice","L'évolution de l'image du pirate britannique de l'Âge d'or à partir des premières estampes des XVIIe et XVIIIe siècles",,
"VRVfH4wBwOdlSg01tDoL","Guérin, Elise","Des indices de la fissuration de l'ontologie naturaliste en art contemporain, trois études de cas : Gemma Anderson, Grégory Chatonsky, Marguerite Humeau",,
"D5EgWIwBM-o_a8B41iZV","Bauchard, Emmanuel","L'essor de la médaille populaire et industrielle à l'ère de la recherche et de l'émancipation politique en 1848 à Paris",,
"SBhXWIwBwOdlSg01TyWp","Mignotte, Havoise","Lectures du style néo-grec. Meubles de menuiserie et d'ébénisterie de la seconde moitié du XIXe siècle en France",,
"EDEE4ocBJsWfwcZpJj9t","Descamps-Duval, Mathilde","Les collections du duc d'Aiguillon (1720-1788)",,
"veyM6IwB7TrEy_smR-o3","Sillon, Chloé","Femmes grosses : sculpture et peinture comme moyen d'expression de l'adiposité",,
"2TTyI4gBJsWfwcZpKp_a","Deveaux, Pierre","Le vitrail dans les édifices religieux parisiens au XVIIIe siècle",,
"j5H64YcBJlHjIpDo_tre","Chantrel, Kevin","L'iconographie des guerres d'Indépendance dans la construction identitaire des Etats-Unis",,
"bpoxy40BM-o_a8B4PKgJ","Delcambre, Auriane","Entre exposition événement et contenu scientifique exigeant : résoudre une tension de la muséographie moderne. Matisse, comme un roman au Centre Pompidou",,
"mpo3y40BM-o_a8B44qhI","Lehy, Manon","Exposer et appréhender le textile liturgique. Un patrimoine méconnu. Éléments d'analyse critique d'une exposition temporaire : De soie et d'or. Textiles sacrés en Meuse XVIIe - XIXe siècles, Musée d'art sacré de Saint-Mihiel",,
"OJua5I0BM-o_a8B49k-B","Boisson, Enora","Exposer la culture indienne par le prisme de ses religions natives : le résultat d'une triple collaboration et de volontés affirmées. Etude de l'exposition Inde, reflets de mondes sacrés au Château des ducs de Bretagne",,
"p-_X5I0B7TrEy_smg8eb","Lutrand, Océane","Entre chefs-d'œuvre et héritage colonial : exposer les collections des cours européennes. Miroir du Monde. Chefs-d'œuvre du Cabinet d'art de Dresde au musée du Luxembourg",,
"8H5ffYwB7TrEy_smQPJP","Kolb, Pauline","Les sculptures animales en pierre de la XXIIe dynastie à l'époque ptolémaïque",,
"o0LLe30B4brDyrEcF3mY","Wallon, Karine","Un cas d’iconographie mariale entre les XIIe et XIVe siècles : la constitution de la scène de la Rencontre d’Anne et Joachim à la Porte Dorée",,
"ecBq74MBE5FSCrqE5YH4","Ken, Lum","La multiplicité des médiums appliquée à la critique sociale, communiquer et questionner le malaise identitaire de l'individu face à la massification culturelle",,
"oH2s9YMBCO-h5TLiq0YI","Marchand, Mathilde","Les ""Language shows"" de la Dwan Gallery (1967-1970) : mise en perspective de l'art conceptuel",,
"HDji6oMBTR9xRq7VSkNS","Chanudet-Prudhomme, Valentin","Redécouverte d'un repostero tissé en Espagne à la fin du XVIe siècle : aperçu d'une production au cœur des échanges stylistiques européens",,
"sUL_4oUBjykc3cC4ec4Y","Miele, Sara","La production en céramique liée aux arts décoratifs en Italie entre 1948 et 1961",,
"oDOCT4YBCRoqxsik0hQG","Dubourguier, Chloé","Historiographie sur les céramiques érotiques mochica",,
"-0JYzoUBkiw6YMCdl3Yc","Stevenard, Elvire","Les objets en cire de l'Egypte ancienne",,
"CUMr44UBjykc3cC4zxRc","Lam, Eurydice","Esthétique des représentations des espaces domestiques nabis : des singularités au cœur du renouvellement d’un genre",,
"WfIy44UB0K-B8oSo3-p8","Lahaye, Marin","Les estampes et la difficulté d’en faire l’inventaire : le cas du fonds Mancel du Musée des Beaux-Arts de Caen",,
"8XT_AoYBjykc3cC4q9eL","Binder, Sophie","Étude et restauration des peintures du cryptoportique du forum de Bavay",,
"UnzC0IMBCO-h5TLiKFSC","Cardoso, Virginie","La structuration de la recherche de provenance en Allemagne : l'exemple de la Kunsthalle de Hambourg",,
"qziD6oMBTR9xRq7VaEDY","Abord de Chatillon, Louis","Le portrait d'animaux sous Louis XV",,
"pTcHzIMBTR9xRq7Vx3jn","Pellicier, Lisa","Sculptures monumentales et sexuelles : étude d'un rejet contemporain dans l'espace public français",,
"MMBK74MBE5FSCrqEkk_h","Léonard de Juvigny, Etienne","Les artistes finlandais et ""la fièvre de l'Italie"": considérer les peintres de l'âge d'or au contact de la péninsule (1894-1937)",,
"Ynw40YMBCO-h5TLivFeJ","Chevalier, Anna","L’art d’être grand-mère. Représentation de la vieillesse féminine dans l’œuvre de Berthe Morisot, Mary Cassatt et Suzanne Valadon",,
"WPMsA4YB0K-B8oSoDLy3","Martin, Soline","Recherche de nouvelles méthodes pour la conservation et restauration des mosaïques antiques aujourd’hui",,
"Dok5z4UBCO-h5TLimGla","Grégoire, Quentin","Alphonse Davanne (1824-1912) : Défendre la photographie : expérimentation, protection légale et diffusion des savoirs",,
"7a7bzoUBE5FSCrqEFQpp","Grenier, Manon","Le costume de conte de fées au cinéma (1937-2021) : Féeries modernes",,
"pq7ezoUBE5FSCrqExRB9","Briant, Léa","La Maison Rose Descat (1916-1960)",,
"v4g4m4UBCO-h5TLi0ROa","Ginier, Amélie","Les cabinets de curiosités : Héritages et évolutions d'un dispositif muséographique. Le cas du Musée de la Chasse et de la Nature",,
"e4jJm4UBCO-h5TLilRdc","Baumann, Evaelle","Le décor sculpté de l'ancienne Collégiale de Moulins (XVe-XVIe siècles)",,
"kUHUm4UBkiw6YMCdGitr","Lee, Yen","Jacques Fouquières, sa vie et son oeuvre",,
"aT7UzYQBTR9xRq7VEBT_","Augrandjean, Coralie","Le site de la place des Epars à Chartres et ses décors peints : reprise d’un dossier de fouilles ancien et étude de matériel",,
"7G5CT5AB92aMUJ1uqXXo","Tandjaoui, Balquis","Une réflexion sur la volonté de ""rendre accessibles"" l'art et la culture : de quelles structures et quels publics parle-t-on ?",,
"y_23dHwBb--xViClgkcb","Legrain, Marie-Laure","L'enluminure à Amiens à la fin du XVe siècle et au début du XVIe siècle",,
"iOKXNJYBOTqe1dKNUMgD","Bazaud, Colas","Centralité et forme urbaine. La dimension morphologique de l’accès à la ville et ses potentialités dans la perspective d’une alternative à la mobilité automobile",,
"DmGeM5YBpfzA70ss6i8W","Labonne, Orane","La musicienne dans la peinture hollandaise du XVIIe siècle : entre portrait et peinture de genre",,
"euPnQpYBOTqe1dKNLiaL","Swieciochowski, Slamowir","Fortifications napoléoniennes des villes portuaires : leurs stratégies, tracé, architecture et conséquences urbaines à Gdansk et en Europe",,
"-WGxOZYBpfzA70ss41bO","Petit, Olivier","La politique des villes nouvelles de la région métropolitaine de Séoul des années 1980 aux années 2000",,
"XGENOpYBpfzA70ss_Vl3","Boontharm, Davisi","Lieux du commerce et évolution urbaine de Bangkok, 1782-2000 : étude des transformations urbaines et de leur qualification à travers l'évolution des fonctions et formes commerciales",,
"vmH2OZYBpfzA70ssh1i-","Bertrand, Frédéric","L'architecture et l'urbanisme funéraires à l'ère des métropoles. Regards sur l'œuvre et la pensée de Robert Auzelle (1913-1983)",,
"SeIGOpYBOTqe1dKN_Oz2","Oncel, Derin","Un nouveau type d'habitat ottoman à Galata (Istanbul) à la fin du XIXe siècle : questions de continuité et de rupture",,
"Fy_UXJYBY0fcFe4ArcCB","Grison, Thomas","La figure de Saint Christophe dans l'iconographie des anciens Pays-Bas (1400-1560)",,
"li_IXJYBY0fcFe4AyrNx","Kerjean, Anne-Maël","Histoire de l'Art du XIXe au XXIe siècles",,
"TTDkXZYBY0fcFe4ATN3m","Bellanger, Marion","Médée et Circé : iconographie de la sorcière en Grèce ancienne du VIe au IVe siècle avant J.-C.",,
"32IZXpYBpfzA70ss40VW","Martinez, Clément","Bellérophon sur la céramique en Grèce",,
"dzDoXZYBY0fcFe4AO-Fu","Caillaud, Anaïg","Diversités iconographiques d'Iris avec Hermès",,
"xmJZXZYBpfzA70ssQED0","Maine, Marion","La représentation de l'Arche d'Alliance à la fin du Moyen Age",,
"keKdOZYBOTqe1dKN2-mI","Bondon, Anne","La transformation de Bourges, Colmar et Laval entre 1789 et 1848 : chronique d’un urbanisme ordinaire",,
"fAXHNJYBY0fcFe4A3qCO","Engrand, Lionel","Le confort. Modèles, normes, expériences. Une histoire de l'habitation en France (1830-1975)",,
"7GLqXJYBpfzA70sssT0T","Legac-Dorfiac, Amandine","La Boule aux rats dans l'iconographie médiévale et moderne",,
